time,open,high,low,close,ST Line Up,ST Up,ST Line Down,ST Down,EMA 1,EMA 2,EMA 3,EMA 4,Zhighs,Zlows,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),BUY,SELL,AP,MOM,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1711425600,70423.11,71561.1,70260.3,70486.38,55859.55769321756,NaN,NaN,NaN,67500.72161951245,66738.35692149425,66288.49948831004,63338.60797864566,NaN,NaN,69916.3698601407,71561.1,69916.3698601407,70682.7225,0,0,69199.01226841735,4813.020000000004,70423.11,71561.1,70260.3,70486.38
1711440000,70486.38,71280,70268.66,70693.16,55859.55769321756,NaN,NaN,NaN,67804.76337003507,66893.4472382984,66375.72048854153,63411.78760074869,NaN,NaN,70299.54618007035,71280,70268.66,70682.05,0,0,69331.8159733326,4850.139999999999,70486.38,71280,70268.66,70693.16
1711454400,70693.17,71136.63,69280,70250,55859.55769321756,NaN,NaN,NaN,68037.64304907934,67025.07675836512,66452.43889470902,63479.829515169105,NaN,NaN,70490.79809003518,71136.63,69280,70339.95,0,0,69452.80481375371,3040.0099999999948,70693.17,71136.63,69280,70250
1711468800,70250.01,70499,69412,69477.67,55859.55769321756,NaN,NaN,NaN,68174.78847297655,67121.25688548805,66512.34446115042,63539.50951999329,NaN,NaN,70415.37404501758,70499,69412,69909.67,0,0,69482.22280327484,2127.6699999999983,70250.01,70499,69412,69477.67
1711483200,69477.66,70305.33,69401.72,69988,55859.55769321756,NaN,NaN,NaN,68347.47528507402,67233.67818409637,66581.16932330586,63603.67360437147,NaN,NaN,70162.52202250878,70305.33,69401.72,69793.17749999999,0,0,69497.18325183161,3166.8099999999977,69477.66,70305.33,69401.72,69988
1711497600,69987.99,70739.65,69840,70387.99,55859.55769321756,NaN,NaN,NaN,68541.81001982887,67357.37668668083,66656.55191096317,63671.17924014887,NaN,NaN,69977.84976125439,70739.65,69840,70238.9075,0,0,69534.4908023607,3577.840000000011,69987.99,70739.65,69840,70387.99
1711512000,70388,70598,69640,69725.99,55859.55769321756,NaN,NaN,NaN,68654.58906555946,67450.26348328158,66717.33286322132,63731.42611338122,NaN,NaN,70108.3786306272,70598,69640,70087.9975,0,0,69553.33260673529,-66.05999999999767,70388,70598,69640,69725.99
1711526400,69726,70359.97,69407,70220.73,55859.55769321756,NaN,NaN,NaN,68803.74534502998,67558.90922903524,66786.70706394961,63795.99630130777,NaN,NaN,70098.18806531359,70359.97,69407,69928.425,0,0,69574.90461116281,-740.1600000000035,69726,70359.97,69407,70220.73
1711540800,70220.73,71769.54,68534.01,68874,55859.55769321756,NaN,NaN,NaN,68810.43626455094,67610.4814161319,66828.03959733674,63846.52370129476,NaN,NaN,70013.3065326568,71769.54,68534.01,69849.56999999999,0,0,69601.14811781383,-1006.0099999999948,70220.73,71769.54,68534.01,68874
1711555200,68873.99,69406,68359.18,68652,55859.55769321756,NaN,NaN,NaN,68795.34709649847,67651.32528216594,66864.15762511225,63894.33938585899,NaN,NaN,69931.43826632839,69931.43826632839,68359.18,68822.7925,0,0,69553.97755352352,-1771.1100000000006,68873.99,69406,68359.18,68652
1711569600,68652.01,69637.66,68630,69469.99,55859.55769321756,NaN,NaN,NaN,68859.59880159386,67722.64546717904,66915.75826619913,63949.81849644746,NaN,NaN,69377.1153831642,69637.66,68630,69097.415,0,0,69543.18667030567,-1016.3899999999994,68652.01,69637.66,68630,69469.99
1711584000,69469.99,69980,68903.62,69290,55859.55769321756,NaN,NaN,NaN,68900.58939191826,67784.11035081909,66962.77295399718,64002.95463081116,NaN,NaN,69237.26519158209,69980,68903.62,69410.9025,0,0,69538.78214555292,-1403.1600000000035,69469.99,69980,68903.62,69290
1711598400,69290,70469.82,69280,70399.03,55859.55769321756,NaN,NaN,NaN,69043.29802125937,67886.65621941442,67030.81764797743,64066.597171798116,NaN,NaN,69324.08384579104,70469.82,69280,69859.7125,0,0,69555.48473500057,149.02999999999884,69290,70469.82,69280,70399.03
1711612800,70399.04,70962.63,70292.44,70647.18,55859.55769321756,NaN,NaN,NaN,69196.04868590133,67994.91205394719,67102.42878366105,64132.07560789963,NaN,NaN,69591.89817289551,70962.63,69591.89817289551,70575.3225,0,0,69601.89378864567,1169.5099999999948,70399.04,70962.63,70292.44,70647.18
1711627200,70647.18,71552.06,70348.75,71290.39,55859.55769321756,NaN,NaN,NaN,69395.50976343454,68124.14648320417,67185.35870873707,64203.30261677625,NaN,NaN,70083.61033644775,71552.06,70083.61033644775,70959.595,0,0,69700.09760900855,1302.3899999999994,70647.18,71552.06,70348.75,71290.39
1711641600,71290.38,71320,70404,70798.26,55859.55769321756,NaN,NaN,NaN,69529.10502405983,68229.01367994126,67256.90130856406,64268.92408327599,NaN,NaN,70521.60266822387,71320,70404,70953.16,0,0,69734.19686679862,410.2699999999895,71290.38,71320,70404,70798.26
1711656000,70798.26,71074.03,70541.9,70780.6,55859.55769321756,NaN,NaN,NaN,69648.29502176841,68329.07588857101,67326.67752027567,64333.716878467276,NaN,NaN,70737.38133411194,71074.03,70541.9,70798.6975,0,0,69752.14575272171,1054.6100000000006,70798.26,71074.03,70541.9,70780.6
1711670400,70780.6,70916.16,70274.07,70442.22,55859.55769321756,NaN,NaN,NaN,69723.90692445713,68411.94428509763,67388.37143076526,64394.498004054665,NaN,NaN,70768.03941705596,70916.16,70274.07,70603.26250000001,0,0,69765.5039902946,221.49000000000524,70780.6,70916.16,70274.07,70442.22
1711684800,70442.23,70538.78,69746.33,69794,55859.55769321756,NaN,NaN,NaN,69730.58245546122,68466.14254842713,67436.00764005704,64448.22439207402,NaN,NaN,70685.65095852799,70685.65095852799,69746.33,70130.335,0,0,69771.19809501343,920,70442.23,70538.78,69746.33,69794
1711699200,69794.01,70318,69566,70142.78,55859.55769321756,NaN,NaN,NaN,69769.83936446492,68531.89303672411,67489.60709272917,64504.886636929004,NaN,NaN,70407.992979264,70407.992979264,69566,69955.19750000001,0,0,69777.13069385255,1490.7799999999988,69794.01,70318,69566,70142.78
1711713600,70142.78,70636.04,69009,69180,55859.55769321756,NaN,NaN,NaN,69713.66418689683,68557.30899606827,67523.08021960582,64551.405177855086,NaN,NaN,70181.595239632,70636.04,69009,69741.955,0,0,69771.0563840842,-289.99000000000524,70142.78,70636.04,69009,69180
1711728000,69179.99,69666,69078.62,69665.99,55859.55769321756,NaN,NaN,NaN,69709.12378814475,68600.78668249697,67565.51407664333,64602.29656912021,NaN,NaN,69961.77511981601,69961.77511981601,69078.62,69397.65,0,0,69764.66833218852,375.99000000000524,69179.99,69666,69078.62,69665.99
1711742400,69665.99,69916.5,69290,69850.54,55859.55769321756,NaN,NaN,NaN,69722.59199879762,68649.79661651669,67610.7621147296,64654.517896790654,NaN,NaN,69679.712559908,69916.5,69290,69680.75749999999,0,0,69763.73337364857,-548.4900000000052,69665.99,69916.5,69290,69850.54
1711756800,69850.53,70177.87,69710,69773.99,55859.55769321756,NaN,NaN,NaN,69727.48704653118,68693.88263155524,67653.59831047754,64705.45791771811,NaN,NaN,69680.235029954,70177.87,69680.235029954,69878.0975,0,0,69765.26130371113,-873.1899999999878,69850.53,70177.87,69710,69773.99
1711771200,69774,70321.1,69755.98,69852.18,56462.78905370318,NaN,NaN,NaN,69739.36256590916,68739.30605776876,67697.13458155718,64756.66908271594,NaN,NaN,69779.166264977,70321.1,69755.98,69925.815,0,0,69767.97646619382,-1438.2100000000064,69774,70321.1,69755.98,69852.18
1711785600,69852.18,70183.67,69811.37,70183.55,57220.89414833284,NaN,NaN,NaN,69781.66613106067,68795.94307511116,67746.37053043724,64810.66789781329,NaN,NaN,69852.49063248851,70183.67,69811.37,70007.69249999999,0,0,69770.86063525655,-614.7099999999919,69852.18,70183.67,69811.37,70183.55
1711800000,70183.54,70269.15,69925.87,69999.99,58083.62673349956,NaN,NaN,NaN,69802.45888048346,68843.16060157739,67790.99665854739,64862.30294360619,NaN,NaN,69930.09156624426,70269.15,69925.87,70094.6375,0,0,69773.58535189882,-780.6100000000006,70183.54,70269.15,69925.87,69999.99
1711814400,69999.99,70280.06,69670,69896.34,58247.44506014961,NaN,NaN,NaN,69811.39993948504,68884.4617544567,67832.68662570487,64912.392864565336,NaN,NaN,70012.36453312213,70280.06,69670,69961.5975,0,0,69775.68313673057,-545.8800000000047,69999.99,70280.06,69670,69896.34
1711828800,69896.34,69896.35,69540,69582.18,58628.823554134644,NaN,NaN,NaN,69789.5694690579,68911.82325428193,67867.33005885922,64958.8584082015,NaN,NaN,69986.98101656107,69986.98101656107,69540,69728.7175,0,0,69774.8055440268,-211.82000000000698,69896.34,69896.35,69540,69582.18
1711843200,69582.17,70165.86,69562.99,69916.61,58979.70369872119,NaN,NaN,NaN,69801.66856724286,68951.2266560748,67907.90985967389,65008.18926981144,NaN,NaN,69857.84925828053,70165.86,69562.99,69806.9075,0,0,69776.25785429028,-226.16999999999825,69582.17,70165.86,69562.99,69916.61
1711857600,69916.6,70460,69874.54,70301.73,59492.830828849044,NaN,NaN,NaN,69849.29346560068,69004.18757152284,67955.31223869025,65060.86131687799,NaN,NaN,69832.37837914027,70460,69832.37837914027,70138.2175,0,0,69783.09694233166,1121.729999999996,69916.6,70460,69874.54,70301.73
1711872000,70301.72,70470,70147.77,70369.99,60218.544745964165,NaN,NaN,NaN,69898.88361173395,69057.74845107096,68003.12763990431,65113.688467953834,NaN,NaN,69985.29793957013,70470,69985.29793957013,70322.37,0,0,69787.89951081251,704,70301.72,70470,70147.77,70369.99
1711886400,70369.99,70759.1,70289.72,70381.13,60739.033771367736,NaN,NaN,NaN,69944.81183918787,69109.64576671524,68050.21679554977,65166.10082150653,NaN,NaN,70153.83396978506,70759.1,70153.83396978506,70449.98500000002,0,0,69798.71189262229,530.5900000000111,70369.99,70759.1,70289.72,70381.13
1711900800,70381.13,71227.22,70321.86,71023.5,60739.033771367736,NaN,NaN,NaN,70047.5440449795,69184.69887390287,68109.0936906874,65224.38340039701,NaN,NaN,70301.90948489253,71227.22,70301.90948489253,70738.4275,0,0,69815.67391776606,1249.5099999999948,70381.13,71227.22,70321.86,71023.5
1711915200,71023.51,71366,70639.93,71280.01,60765.46925480785,NaN,NaN,NaN,70164.92175498145,69266.86793767138,68171.88411265398,65284.63839143784,NaN,NaN,70520.16849244628,71366,70520.16849244628,71077.3625,0,0,69835.60943963418,1427.8300000000017,71023.51,71366,70639.93,71280.01
1711929600,71280,71288.23,70520.51,70588.01,60765.46925480785,NaN,NaN,NaN,70205.21587355464,69318.67743031173,68219.72818963113,65337.4082581897,NaN,NaN,70798.76549622315,71288.23,70520.51,70919.1875,0,0,70798.91666666667,404.45999999999185,71280,71288.23,70520.51,70588.01
1711944000,70588.01,70648.83,68888,69594.94,60765.46925480785,NaN,NaN,NaN,70147.09436178753,69329.51125657401,68246.96010666814,65379.77175810821,NaN,NaN,70858.97649811157,70858.97649811157,68888,69929.945,0,0,69989.43245359391,-405.0500000000029,70588.01,70648.83,68888,69594.94
1711958400,69594.94,69799.98,69165.35,69460.01,60765.46925480785,NaN,NaN,NaN,70081.657755903,69334.62885435543,68270.9808966351,65420.371143599674,NaN,NaN,70394.46074905578,70394.46074905578,69165.35,69505.06999999999,0,0,69851.9475546882,-436.33000000000175,69594.94,69799.98,69165.35,69460.01
1711972800,69460,70080,68161.48,68237.15,60765.46925480785,NaN,NaN,NaN,69905.9903505789,69291.59046791011,68270.31097788985,65448.398793912114,NaN,NaN,69949.7653745279,70080,68161.48,68984.6575,0,0,69461.33009436562,-1345.0299999999988,69460,70080,68161.48,68237.15
1711987200,68237.15,69816.24,68062.86,69648.01,60765.46925480785,NaN,NaN,NaN,69881.42079338091,69305.56770446265,68297.5921466445,65490.18597009209,NaN,NaN,69467.21143726395,69816.24,68062.86,68941.065,0,0,69397.37207505925,-268.6000000000058,68237.15,69816.24,68062.86,69648.01
1712001600,69648.01,69900,69327.66,69649.8,60765.46925480785,NaN,NaN,NaN,69859.36167020178,69319.06701017,68324.36853978025,65531.57516441953,NaN,NaN,69204.13821863197,69900,69204.13821863197,69631.36750000001,0,0,69420.46098745587,-651.929999999993,69648.01,69900,69327.66,69649.8
1712016000,69649.81,69674.23,66000,66703.97,60765.46925480785,NaN,NaN,NaN,69558.8481778016,69216.51418624177,68292.28143998262,65543.24078467407,NaN,NaN,69417.75285931598,69674.23,66000,68007.0025,0,1,68906.30487565498,-3666.020000000004,69649.81,69674.23,66000,66703.97
1712030400,66703.97,67120,66120.75,66455.5,60765.46925480785,NaN,NaN,NaN,69263.29120848716,69108.23912011464,68255.90953027998,65552.31799079671,NaN,NaN,68712.37767965799,68712.37767965799,66120.75,66600.055,0,0,68588.36779943333,-3925.6300000000047,66703.97,67120,66120.75,66455.5
1712044800,66455.5,66705.08,65075,65622.69,60765.46925480785,NaN,NaN,NaN,68916.56728386934,68971.55091932583,68203.76656928434,65553.01820979376,NaN,NaN,67656.216339829,67656.216339829,65075,65964.5675,0,0,68122.7119865805,-5400.809999999998,66455.5,66705.08,65075,65622.69
1712059200,65622.69,66249.83,64588.58,64890,60765.46925480785,NaN,NaN,NaN,68533.0846854056,68811.49009896012,68138.14742929852,65546.42101367642,NaN,NaN,66810.3919199145,66810.3919199145,64588.58,65337.77500000001,0,0,67591.13244829165,-6390.009999999995,65622.69,66249.83,64588.58,64890
1712073600,64889.99,66200,64550,65914.9,60765.46925480785,NaN,NaN,NaN,68283.73376298601,68697.89833037344,68094.12272772826,65550.08747125177,NaN,NaN,66074.08345995726,66200,64550,65388.722499999996,0,0,67373.02155074217,-4673.110000000001,64889.99,66200,64550,65914.9
1712088000,65914.91,66120,65200,65463.99,60765.46925480785,NaN,NaN,NaN,68015.18673793973,68571.07839584899,68042.04089153562,65549.23077999553,NaN,NaN,65731.40297997862,66120,65200,65674.725,0,0,67277.84494941964,-4130.950000000004,65914.91,66120,65200,65463.99
1712102400,65463.99,66288.88,64493.07,66225.79,60765.46925480785,NaN,NaN,NaN,67844.76800099309,68479.10630189413,68006.0755273468,65555.96271253288,NaN,NaN,65703.06398998931,66288.88,64493.07,65617.9325,0,0,67155.14782258881,-3234.220000000001,65463.99,66288.88,64493.07,66225.79
1712116800,66225.79,66483.87,65920,66135.99,60765.46925480785,NaN,NaN,NaN,67682.02723899375,68387.21938809437,67969.04413076567,65561.73412832858,NaN,NaN,65660.49824499465,66483.87,65660.49824499465,66191.41249999999,0,0,67120.45847368882,-2101.159999999989,66225.79,66483.87,65920,66135.99
1712131200,66135.98,66642.36,65538.06,66059.76,60765.46925480785,NaN,NaN,NaN,67527.52559718482,68295.94647091419,67931.23652421586,65566.68960963874,NaN,NaN,65925.95537249732,66642.36,65538.06,66094.04,0,0,67069.92177900222,-3588.25,66135.98,66642.36,65538.06,66059.76
1712145600,66059.75,66903.63,65635.01,65836.01,60765.46925480785,NaN,NaN,NaN,67366.42887364341,68199.4783740156,67889.74689007297,65569.36941451795,NaN,NaN,66009.99768624865,66903.63,65635.01,66108.6,0,0,67020.81324837495,-3813.790000000008,66059.75,66903.63,65635.01,65836.01
1712160000,65836.02,66550,65451.62,65784,60765.46925480785,NaN,NaN,NaN,67215.72136186785,68104.75373189733,67848.0489318537,65571.50504223419,NaN,NaN,66059.29884312433,66550,65451.62,65905.41,0,0,66973.13859953657,-919.9700000000012,65836.02,66550,65451.62,65784
1712174400,65784.01,66297.4,65476.63,65963.28,60765.46925480785,NaN,NaN,NaN,67096.44123216615,68020.77436986215,67810.7267747873,65575.40330052041,NaN,NaN,65982.35442156217,66297.4,65476.63,65880.32999999999,0,0,66933.17908993995,-492.22000000000116,65784.01,66297.4,65476.63,65963.28
1712188800,65963.27,66354.83,65454.55,65620.01,60765.46925480785,NaN,NaN,NaN,66955.82873386462,67926.62674751462,67767.34624459349,65575.84714827643,NaN,NaN,65931.34221078108,66354.83,65454.55,65848.16500000001,0,0,66906.18587552052,-2.680000000007567,65963.27,66354.83,65454.55,65620.01
1712203200,65620,66290.32,65064.52,66091.6,60765.46925480785,NaN,NaN,NaN,66873.52123540132,67854.66491427875,67734.16315064114,65580.97901744781,NaN,NaN,65889.75360539055,66290.32,65064.52,65766.61,0,0,66874.20652111586,1201.6000000000058,65620,66290.32,65064.52,66091.6
1712217600,66091.59,66468.99,66028,66353.67,60765.46925480785,NaN,NaN,NaN,66824.01159393453,67795.80236862076,67706.82665260864,65588.6674849359,NaN,NaN,65828.18180269527,66468.99,65828.18180269527,66235.5625,0,0,66861.9381945609,438.7700000000041,66091.59,66468.99,66028,66353.67
1712232000,66353.68,67927.69,66330.56,67647.99,60765.46925480785,NaN,NaN,NaN,66902.48572784553,67790.00580514544,67705.66157037877,65609.15825623006,NaN,NaN,66031.87215134763,67927.69,66031.87215134763,67064.98,0,0,66888.95574884802,2184.0000000000073,66353.68,67927.69,66330.56,67647.99
1712246400,67648,69309.91,67526.5,68500,60765.46925480785,NaN,NaN,NaN,67054.6299442412,67817.84871474758,67721.39104423266,65637.92285069544,NaN,NaN,66548.42607567381,69309.91,66548.42607567381,68246.10250000001,0,0,66982.79404729002,2274.2100000000064,67648,69309.91,67526.5,68500
1712260800,68500,68565.54,67320,68487.79,60765.46925480785,NaN,NaN,NaN,67191.12137812299,67844.12092201239,67736.56726117854,65666.2797377532,NaN,NaN,67397.26428783691,68565.54,67320,68218.33249999999,0,0,67026.7512690138,2351.7999999999884,68500,68565.54,67320,68487.79
1712275200,68487.8,68756.67,67435.67,67863.99,60765.46925480785,NaN,NaN,NaN,67255.20410401604,67844.90010154131,67739.09048372947,65688.14750155665,NaN,NaN,67807.79839391845,68756.67,67435.67,68136.0325,0,0,67055.33318147493,1804.2300000000105,68487.8,68756.67,67435.67,67863.99
1712289600,67864,68028,66380,66930.74,60765.46925480785,NaN,NaN,NaN,67224.30276077642,67809.05068579459,67723.0835434576,65700.51160601877,NaN,NaN,67971.91544695923,68028,66380,67300.685,0,0,67056.9141587564,1094.7300000000105,67864,68028,66380,66930.74
1712304000,66930.75,67684.26,66383.01,66478,60765.46925480785,NaN,NaN,NaN,67153.22630736914,67756.852619685,67698.42842378517,65708.24780894395,NaN,NaN,67636.30022347961,67684.26,66383.01,66869.005,0,0,67051.09132289528,694,66930.75,67684.26,66383.01,66478
1712318400,66478,68566.66,65952.56,68190.62,60765.46925480785,NaN,NaN,NaN,67252.02570666732,67773.86310518754,67708.17479163101,65732.94802975048,NaN,NaN,67252.65261173982,68566.66,65952.56,67296.95999999999,0,0,67078.40737839018,2227.3399999999965,66478,68566.66,65952.56,68190.62
1712332800,68190.62,68380,67316,67412.4,60765.46925480785,NaN,NaN,NaN,67267.29944888948,67759.6880814547,67702.31786506406,65749.65899462858,NaN,NaN,67274.8063058699,68380,67274.8063058699,67824.755,0,0,67094.8814803252,1792.3899999999994,68190.62,68380,67316,67412.4
1712347200,67412.41,67966.67,67342,67820.62,60765.46925480785,NaN,NaN,NaN,67319.99664423334,67762.07756845649,67704.66048159744,65770.26557179645,NaN,NaN,67549.78065293495,67966.67,67342,67635.425,0,0,67102.064141263,1729.0199999999895,67412.41,67966.67,67342,67820.62
1712361600,67820.63,68065.2,67447.83,67788.01,60765.46925480785,NaN,NaN,NaN,67364.56934478255,67763.09452655623,67706.31096711036,65790.34263078355,NaN,NaN,67592.60282646748,68065.2,67447.83,67780.41750000001,0,0,67111.02503456152,1434.3399999999965,67820.63,68065.2,67447.83,67788.01
1712376000,67788,68232.14,67602,67992.02,60765.46925480785,NaN,NaN,NaN,67424.32655004135,67772.07199610304,67711.96857172204,65812.24986828819,NaN,NaN,67686.51016323375,68232.14,67602,67903.54000000001,0,0,67121.70995678222,344.02999999999884,67788,68232.14,67602,67992.02
1712390400,67992.02,68120,67615.22,67668.16,60765.46925480785,NaN,NaN,NaN,67447.54878337074,67767.9970158637,67711.1010752523,65830.71663576791,NaN,NaN,67795.02508161688,68120,67615.22,67848.85,0,0,67129.14676796511,-831.8399999999965,67992.02,68120,67615.22,67668.16
1712404800,67668.16,68299,67527.78,68104,60765.46925480785,NaN,NaN,NaN,67510.06794685924,67781.17360347688,67718.88125197998,65853.33637073539,NaN,NaN,67821.93754080845,68299,67527.78,67899.735,0,0,67141.49331161373,-383.7899999999936,67668.16,68299,67527.78,68104
1712419200,68104.01,68484.09,67948.83,68259.98,60765.46925480785,NaN,NaN,NaN,67581.48814239645,67799.95032490916,67729.59607867345,65877.28307351413,NaN,NaN,67860.83627040422,68484.09,67860.83627040422,68199.2275,0,0,67151.90061833011,395.9899999999907,68104.01,68484.09,67948.83,68259.98
1712433600,68259.99,69692,68166.66,68896,60765.46925480785,NaN,NaN,NaN,67706.6797478825,67842.9326651088,67752.69318602644,65907.32005785727,NaN,NaN,68030.0318852021,69692,68030.0318852021,68753.6625,0,0,67189.03731150986,1965.2599999999948,68259.99,69692,68166.66,68896
1712448000,68896,69777,68824,69408.05,60765.46925480785,NaN,NaN,NaN,67868.71500998893,67904.3098154967,67785.4725288774,65942.15319160993,NaN,NaN,68391.84719260105,69777,68391.84719260105,69226.2625,0,0,67223.07742769914,2930.050000000003,68896,69777,68824,69408.05
1712462400,69408.04,69493.98,69053.97,69364.01,60765.46925480785,NaN,NaN,NaN,68011.12405665664,67961.55295998702,67816.73069662241,65976.20151806157,NaN,NaN,68809.05484630053,69493.98,68809.05484630053,69330,0,0,67243.1974179339,1173.3899999999994,69408.04,69493.98,69053.97,69364.01
1712476800,69364,69555,69199.01,69357,60765.46925480785,NaN,NaN,NaN,68139.30271792744,68016.27637332086,67847.23107886751,66009.8413039515,NaN,NaN,69069.52742315026,69555,69069.52742315026,69368.7525,0,0,67262.77957576662,1944.6000000000058,69364,69555,69199.01,69357
1712491200,69357,69886.03,69210,69543.74,60765.46925480785,NaN,NaN,NaN,68273.0586495534,68076.17690770043,67880.82531492953,66045.00447505646,NaN,NaN,69219.13996157513,69886.03,69210,69499.1925,1,0,67292.99807248198,1723.12000000001,69357,69886.03,69210,69543.74
1712505600,69543.73,70326.29,68849.77,69068.01,60765.46925480785,NaN,NaN,NaN,68348.76830197687,68115.07232308472,67904.3339225547,66075.08413202107,NaN,NaN,69359.16623078757,70326.29,68849.77,69446.95,0,0,67342.7338860633,1280,69543.73,70326.29,68849.77,69068.01
1712520000,69068.01,69477.18,68901,69360.39,60765.46925480785,NaN,NaN,NaN,68445.11322559812,68163.90831041473,67933.16671616747,66107.77374264773,NaN,NaN,69403.05811539378,69477.18,68901,69201.645,0,0,67361.29547486367,1368.3699999999953,69068.01,69477.18,68901,69360.39
1712534400,69360.38,69841.03,69043.24,69458.95,60765.46925480785,NaN,NaN,NaN,68541.66910887448,68214.69425902591,67963.38024654039,66141.11878003432,NaN,NaN,69302.3515576969,69841.03,69043.24,69425.90000000001,0,0,69447.74,1790.7899999999936,69360.38,69841.03,69043.24,69458.95
1712548800,69458.95,70850,69280,70698.63,60765.46925480785,NaN,NaN,NaN,68747.09395564835,68312.10350376999,68017.54360799503,66186.46715038223,NaN,NaN,69364.12577884845,70850,69280,70071.895,0,0,70005.77770856267,2594.6300000000047,69458.95,70850,69280,70698.63
1712563200,70698.64,72650,70642,72404,60765.46925480785,NaN,NaN,NaN,69095.37072177707,68472.57003303392,68104.404130609,66248.3331488859,NaN,NaN,69718.01038942422,72650,69718.01038942422,71598.66,0,0,71280.47820144148,4144.020000000004,70698.64,72650,70642,72404
1712577600,72404,72797.99,71245.17,71773.98,60765.46925480785,NaN,NaN,NaN,69350.47636732212,68602.037090562,68177.0689993098,66303.3147095935,NaN,NaN,70658.33519471211,72797.99,70658.33519471211,72055.28499999999,0,0,71480.5539519142,2877.979999999996,72404,72797.99,71245.17,71773.98
1712592000,71773.98,72104.05,71300,71766,60765.46925480785,NaN,NaN,NaN,69580.52623710096,68726.1140674027,68248.13693991753,66357.66978710998,NaN,NaN,71356.81009735605,72104.05,71300,71736.0075,0,0,71510.16544955103,2357.949999999997,71773.98,72104.05,71300,71766
1712606400,71766,72000,71500.37,71620,60765.46925480785,NaN,NaN,NaN,69774.76183356754,68839.59979024965,68314.90650546372,66410.0312817656,NaN,NaN,71546.40879867802,72000,71500.37,71721.5925,0,0,71523.10542527895,2255.9900000000052,71766,72000,71500.37,71620
1712620800,71620,71758.19,70833.33,71285,60765.46925480785,NaN,NaN,NaN,69918.59403989444,68935.49783769084,68373.72023802879,66458.53843319081,NaN,NaN,71634.00064933901,71758.19,70833.33,71374.13,0,0,71503.28939260003,1928,71620,71758.19,70833.33,71285
1712635200,71285,71339.79,70110,70383.99,60765.46925480785,NaN,NaN,NaN,69962.91746466639,68992.30145189904,68413.52756004802,66497.59765276105,NaN,NaN,71504.0653246695,71504.0653246695,70110,70779.69499999999,0,0,71405.0440144731,840.25,71285,71339.79,70110,70383.99
1712649600,70383.98,70905.26,69576.61,70794.85,60765.46925480785,NaN,NaN,NaN,70042.14913469816,69062.98963025594,68460.68245984905,66540.35638258432,NaN,NaN,71141.88016233474,71141.88016233474,69576.61,70415.17499999999,0,0,71296.94549903767,1726.840000000011,70383.98,70905.26,69576.61,70794.85
1712664000,70794.84,70977,68535.03,69264,60765.46925480785,NaN,NaN,NaN,69968.03969329834,69070.87238985374,68476.58973787184,66567.45731410089,NaN,NaN,70778.52758116736,70977,68535.03,69892.7175,0,0,71021.83253217288,-96.38999999999942,70794.84,70977,68535.03,69264
1712678400,69264,69320,68210,69000.77,60765.46925480785,NaN,NaN,NaN,69875.91877012707,69068.12327652615,68486.9695450427,66591.66938062725,NaN,NaN,70335.62254058369,70335.62254058369,68210,68948.6925,0,0,70845.32311194336,-458.179999999993,69264,69320,68210,69000.77
1712692800,69000.78,69439.6,68888.47,69146,60765.46925480785,NaN,NaN,NaN,69806.40269678163,69071.177265682,68500.01965306165,66617.08560569564,NaN,NaN,69642.15752029185,69642.15752029185,68888.47,69118.7125,0,0,70784.9913161888,-1552.6300000000047,69000.78,69439.6,68888.47,69146
1712707200,69146,69594.15,68466.63,69150.18,60765.46925480785,NaN,NaN,NaN,69743.90529708815,69074.27541212583,68512.89411537726,66642.29052504196,NaN,NaN,69380.43501014591,69594.15,68466.63,69089.23999999999,0,0,70698.05792195724,-3253.820000000007,69146,69594.15,68466.63,69150.18
1712721600,69150.18,69515,69005.55,69336.28,60765.46925480785,NaN,NaN,NaN,69705.0838402226,69084.55010184638,68529.19878635989,66669.09639046443,NaN,NaN,69234.83750507295,69515,69005.55,69251.7525,0,0,70657.5618911526,-2437.699999999997,69150.18,69515,69005.55,69336.28
1712736000,69336.27,69336.28,68629.99,69043,60765.46925480785,NaN,NaN,NaN,69642.02823639188,69082.9206860877,68539.37306781812,66692.7173219026,NaN,NaN,69243.29500253647,69336.28,68629.99,69086.385,0,0,70575.54031458855,-2723,69336.27,69336.28,68629.99,69043
1712750400,69043,69204.28,67518,68657.32,60765.46925480785,NaN,NaN,NaN,69548.24649959266,69066.23046310387,68541.7086506336,66712.2656072568,NaN,NaN,69164.84000126823,69204.28,67518,68605.65,0,0,70312.91534847139,-2962.679999999993,69043,69204.28,67518,68657.32
1712764800,68657.31,70098.89,68556,70083.99,60765.46925480785,NaN,NaN,NaN,69599.26969010764,69106.14260180568,68572.24887537354,66745.81510370201,NaN,NaN,68885.24500063411,70098.89,68556,69349.0475,0,0,70256.12170494767,-1201.0099999999948,68657.31,70098.89,68556,70083.99
1712779200,70084,71172.08,69581.03,70631.08,60765.46925480785,NaN,NaN,NaN,69697.53733866882,69165.94406840154,68613.01780853445,66784.47445590398,NaN,NaN,69117.14625031705,71172.08,69117.14625031705,70367.0475,0,0,70267.37721977559,247.0899999999965,70084,71172.08,69581.03,70631.08
